-107.703988 -673.476180 -396.905461 -455.361094 -87.513959 -157.414482 -6.580302 -250.982955 -173.977023 -139.036510 -279.964750 -529.583313 -362.222148 -577.316163 -364.340122 -528.069469 -501.711576 -195.108356 -326.648800 -203.813791 -264.160295 -220.652872 -176.031603 -270.302203 -141.156203 -226.800901 -141.073862 -181.072278 -201.210271 -170.538205 -175.129147 -151.030601 -146.467730 -120.578999 -168.924041 -172.850923 -190.022811 -122.792802 -180.355633 -161.941201 -204.404201 -213.858156 -146.157909 -257.572064 -129.938769 -176.816660 -190.048578 -152.753654 -172.380320 -230.511575 -215.953465 -171.742080 -127.353772 -172.270375 -105.330944 -226.746960 -144.066394 -163.212947 -222.280033 -229.538571 -225.699804 -230.919591 -158.963986 -196.795142 -257.378794 -231.734053 -270.253298 -229.739803 -191.193579 -173.728596 -210.411279 -219.132073 -300.681075 -224.213717 -226.810760 -144.692706 -251.146946 -227.743383 -248.170386 -144.671153 -236.428617 -254.404812 -148.387355 -214.878559 -129.390978 -115.288869 -152.115270 -164.968563 -174.245792 -144.730109 -226.398878 -158.597480 -167.662482 -125.282336 -183.124151 -192.681168 -108.467265 -209.597682 -133.771489 -168.997774 -179.123967 -185.546651 -176.511680 -132.513374 -173.388973 -159.271921 -145.425254 -139.868187 -132.253517 -151.546964 -106.830805 -111.549686 -138.409833 -112.975748 -151.154049 -121.275164 -121.991672 -161.655186 -136.010460 -209.439849 -198.666495 -153.286344 -118.749952 -158.006770 -144.911511 -105.651240 -136.216339 -145.392989 -113.505744 -172.328906 -160.740926 -189.418611 -98.037060 -102.280382 -139.492066 -137.792303 -118.455832 -159.093877 -169.296141 -152.455617 -150.423796 -110.204209 -151.049193 -131.972464 -133.575938 -123.660344 -105.773305 -120.649804 -144.412715 -24.125552 -80.589556 -82.375167 -90.372249 -128.038669 -66.399992 -154.939648 -164.350706 -117.396686 -137.527237 -52.067160 -92.645035 -108.824338 -53.711086 -37.615126 -120.459421 -111.991418 -119.385201 -90.704334 -76.454111 -107.610883 -85.655580 26.744444 -83.907739 -87.478362 -70.336978 -52.083795 -46.529137 -113.730413 -90.797899 -40.714178 -119.428227 -84.543658 -97.138400 -57.662188 -78.398637 -73.444173 -83.143232 -91.274702 -72.168947 -53.369498 -115.741667 -163.320372 -51.874045 -99.582634 -110.375488 -86.206484 -79.733971 -66.464231 -103.394454 -89.829745 -43.860353 -81.546587 -24.566408 -123.140259 -87.983148 -39.192336 -65.461720 -42.992521 -44.793385 -10.835659 -30.704033 -56.839146 20.019445 -55.412669 -70.216048 14.950889 -127.857085 -19.437716 -28.438160 -23.410243 -8.182632 -38.739196 -28.836577 -31.042676 -82.262850 -29.471903 -29.011990 -120.349305 -27.762883 -21.622696 -59.651222 14.458400 10.971768 -52.185719 -25.847370 13.561252 -0.973422 -27.164079 12.822875 112.903766 -10.719427 -44.578099 4.480886 -38.589829 0.484432 -19.220477 -17.385414 -12.380107 27.469609 9.719498 -64.499763 166.080197 -9.334271 -83.351617 -64.448454 -31.308678 -66.852409 -41.049790 -38.480102 -42.126354 -6.817087 -82.618097 -64.833251 -30.599262 -13.711150 -48.816278 -55.889720 -56.729344 -38.050788 -118.903382 185.136081 -36.141702 -157.502948 -180.780527 -81.167131 -33.557512 -62.178720 -55.590930 -45.130594 -48.096502 -120.651847 -87.731943 -42.857289 -48.808542 -2.285814 -42.161385 -42.096429 -51.582212 -12.856495 -39.350078 -9.620273 -34.965734 -21.998104 -20.696634 -72.671362 -64.924309 -35.098266 -96.768464 -28.899091 -5.487094 -45.475124 -81.725438 -100.074604 -17.280624 -4.791745 -60.887580 -44.517036 -153.889786 -176.398872 -96.664953 -248.549378 -175.467242 -63.144726 -55.972545 -190.644822 -142.246661 -109.855703 -192.908321 -210.219558 -47.355782 -211.866975 -93.410259 -138.764118 -8.518390 -213.454321 -69.897842 -162.702217 -212.173794 -83.152508 -257.489370 -24.940888 -52.529099 -46.640434 -3.518822 -20.973927 -27.992010 -15.351293 -103.489133 -115.440948 -27.205763 -69.323520 -45.533854 -113.725253 -72.136304 -69.919157 -44.478402 -99.761040 -113.027595 -33.613135 -53.301922 -22.799973 -34.146814 -29.627626 -143.717184 -52.982528 -124.752115 -85.804324 -41.572460 -77.662815 -46.763620 -72.938058 -35.374615 -45.396648 -70.897935 -4.231523 -24.093184 -70.932798 -36.083991 -25.145876 -27.194318 -102.924282 -73.094148 -108.125199 -15.867407 -55.760870 -27.417352 -43.079844 -91.742205 -64.878281 -45.842150 -72.487700 10.326766 -34.868338 -67.848885 -109.823507 -33.493936 -26.246067 -29.049250 -52.420117 -48.706396 -233.483275 -138.385925 -84.362857 -101.243520 -42.753764 -59.635389 -89.267630 -43.425761 -84.711914 -161.721214 -61.906305 -76.296989 -97.350385 -69.898599 -69.044769 -60.398071 -51.742902 -66.580871 -5.360251 -89.174917 -68.456776 -46.945691 -9.402812 12.209430 -55.511834 -41.419158 -26.609192 -53.458997 -11.061914 -20.834587 -7.315175 -7.726865 -9.646479 14.502272 9.878546 103.220983 138.688337 103.882158 107.328158 -99.954253 -24.908935 -151.307987 -73.613422 -74.007069 -109.541632 -233.274504 -179.770660 -74.630946 -39.622519 -296.621385 -219.632951 -110.311434 -286.882394 -18.475687 167.545593 -68.878931 49.755872 -122.071468 -118.033309 149.493530 -43.237543 150.146941 68.874994 -104.248363 -127.369536 -8.532444 9.955164 5.855726 -45.355639 18.857635 -5.946554 -39.771019 -81.387494 -79.572439 -100.386837 -64.411838 -196.168612 -95.495562 4.756320 -150.997910 -43.806922 -58.074776 -61.949399 -73.010392 -79.486081 -59.133711 -41.800921 -63.946018 -7.884005 -28.427217 3.893374 -37.073090 -26.909941 -16.142446 -16.776717 -0.301449 -2.104775 10.466171 15.698900 -32.895429 62.721453 -61.832205 84.537300 97.168029 68.297627 -73.757231 -37.735538 -89.775286 -120.720680 -248.937634 -174.119828 -130.271585 -131.106612 -202.340103 145.153196 -197.977823 -73.192885 -13.030457 -34.870175 10.863210 -8.450893 -11.055609 -60.523561 -23.690417 21.786235 69.615750 157.349842 -364.559206 157.679919 201.970533 177.369032 -91.187472 -80.844796 85.748933 -41.885652 89.953186 -4.651409 153.345393 85.746522 -109.495551 45.190973 98.355609 44.878732 69.414212 27.902176 175.391814 207.366848 -4.760358 101.888976 215.659743 220.581966 200.326845 251.182753 -40.818551 293.434276 200.394969 257.981093 252.104437 260.734649 198.831020 228.261365 225.079060 243.232530 194.120944 275.432303 237.638572 -117.237609 233.656020 242.877650 245.958224 226.903182 -67.947204 4.867481 214.868078 252.514473 263.813860 255.162143 220.286121 177.878207 182.993226 -70.325173 256.026526 175.813181 233.657660 203.618848 242.067880 247.273878 124.845123 254.884324 232.857296 191.068483 -59.217794 232.242980 111.455259 179.631992 200.072453 189.506695 182.207621 -36.310068 276.948598 249.382318 237.081460 244.731674 115.150541 234.109996 235.957150 233.793887 262.438900 232.963091 236.461195 113.812973 200.253775 217.889982 226.135307 244.200404 179.771874 236.939899 255.148052 207.258710 217.141196 206.560546 233.698221 204.276642 256.407072 209.573726 207.496938 220.651916 224.522575 213.795508 196.759567 207.491153 213.456606 244.918407 203.075992 226.403071 206.430321 219.805389 253.419497 258.705653 216.329060 215.822882 256.022681 226.513715 255.480537 235.969710 242.598556 224.482620 262.342181 247.651079 -4.725224 256.094637 254.731518 156.314901 249.423474 -21.962706 259.941235 265.715448 251.474060 264.050808 255.587068 270.614792 228.416707 225.007080 224.474396 229.973992 152.358906 -120.415818 210.952056 181.186551 -15.781286 208.273245 255.653849 227.231182 -92.930112 212.355879 240.424356 236.457097 217.980935 259.362767 243.576466 247.817688 219.948980 259.115593 243.111669 228.043172 226.472954 232.383945 179.618632 209.957319 169.543277 -46.522895 211.733546 259.164333 238.622827 197.804121 238.520377 253.436907 92.695620 266.212768 -0.530612 238.800016 227.879875 236.256400 248.959225 197.506643 204.407782 208.213656 228.145443 210.429769 236.435242 243.781782 235.655716 231.325137 265.431574 216.290208 231.991433 242.215735 255.790252 236.068146 243.290385 213.021492 117.758679 224.667883 207.820162 207.610047 240.941651 253.169864 168.108639 235.987602 220.516440 251.079030 229.739063 252.566897 235.772397 249.286676 245.728284 242.045498 266.032548 250.626811 277.734875 231.032474 219.977661 196.594038 239.870225 186.996562 228.040430 221.501673 270.069884 206.069728 238.593236 247.667338 251.719767 166.866682 0.994152 226.654842 221.346638 234.597533 236.073173 263.558305 179.529914 238.354249 183.865623 274.570688 -99.859810 227.579455 246.305953 254.916587 203.908884 14.653927 258.207610 241.789311 213.848386 221.005835 242.929640 245.509053 247.299177 249.082215 242.467444 241.932762 227.627110 217.653457 231.255847 180.011286 221.873412 194.975804 263.470036 231.811994 204.093545 204.674761 244.351524 221.370032 210.248945 244.404320 226.528063 259.331922 245.738060 256.121989 248.757960 227.680498 185.077806 217.008707 269.888059 243.004569 251.771055 229.913851 238.871876 244.610027 288.644746 243.427935 288.435200 280.042173 240.399060 257.412220 281.827179 250.568797 229.007364 285.551970 280.878469 277.500043 248.801688 271.077486 255.763455 260.720489 149.136220 277.409873 268.475182 130.167539 230.110355 276.456475 304.141078 290.180387 272.194839 280.599180 254.681343 257.571976 162.833747 257.031862 265.647622 244.214104 260.555922 266.167949 273.402492 261.820123 285.064076 262.996362 280.055296 276.750507 249.705168 291.117354 263.903666 255.723774 261.776275 237.544613 256.657555 275.431941 254.972571 241.198102 269.517030 257.361402 262.079275 285.459852 252.649261 284.278306 234.261907 259.009235 269.076632 249.497414 256.035017 285.165119 273.965632 285.445035 274.077605 286.140966 253.155031 296.812266 232.277479 295.298312 285.095489 292.223534 281.421266 275.107226 269.947669 277.510306 191.727643 289.719950 276.841975 259.297273 19.197600 283.351693 243.605912 259.693358 277.660516 222.114862 244.450069 32.949448 262.404218 277.069412 264.878228 257.570242 236.145993 268.198998 238.496198 236.432173 241.045340 265.989005 272.181834 232.086786 -187.189650 273.078499 249.097890 235.100017 284.962254 278.514666 287.538149 252.602270 255.871119 287.124141 249.886858 291.094233 246.817635 271.909841 279.626851 225.080463 233.460102 296.970832 239.480772 267.731915 213.625355 267.477569 273.157046 291.075997 240.194666 284.077414 255.934283 283.381184 247.890291 270.090416 257.999372 267.902790 248.207386 260.298383 252.599252 259.490516 265.416969 273.551461 260.566115 290.663626 237.495001 255.875485 263.805999 267.657824 268.898193 270.019141 116.073714 277.314448 255.545022 265.532485 244.523747 259.048924 244.739541 218.316823 233.407738 276.571937 257.285824 273.785540 272.876502 274.411635 300.976480 243.282211 251.567538 268.163871 263.669079 275.996133 267.811785 281.079701 268.445902 228.071022 280.261654 262.747441 222.874312 246.112593 265.165332 282.021952 292.683494 272.090996 289.928728 259.475160 289.717361 268.161266 246.275127 247.310522 282.434551 274.081355 232.036313 234.737990 249.436062 281.765135 267.431702 111.163382 250.863426 268.943116 249.772689 294.922565 267.204774 270.085886 264.947760 55.336202 239.859074 221.318620 261.331210 280.924024 291.567644 26.694366 313.246654 280.873465 28.411644 297.536444 251.675554 287.411698 260.444119 269.554737 63.844379 -33.552703 287.571440 230.416808 38.672585 53.787491 7.051326 277.457022 262.958828 261.822045 255.548586 13.321108 14.884776 215.620387 258.065394 30.073606 270.302031 -14.948954 8.918424 34.062046 228.327533 26.371499 9.631963 277.339768 -19.264264 267.369295 231.175370 244.335648 249.667468 -324.225732 261.723757 209.261462 253.991409 227.112331 243.484457 269.066666 145.472972 229.430878 280.033456 252.067228 277.395193 226.407329 268.377936 248.363883 276.507749 253.961560 252.604505 281.896173 249.515531 262.935765 267.593236 241.380123 283.271200 252.101727 194.132586 236.406530 271.196967 225.348568 243.917275 205.819354 208.695607 227.412152 239.777228 294.513821 1.052626 264.007375 266.540662 248.539813 271.929893 282.826818 254.665578 228.318096 226.515988 3.544985 241.086604 180.693384 42.134190 232.822057 214.992709 252.115717 234.305986 258.846711 262.832205 280.603114 245.186815 249.024287 208.925511 237.278222 223.304025 248.032041 253.190718 252.209917 258.178904 264.934545 216.280232 225.788971 -53.898454 217.547778 207.019210 199.407668 163.722282 230.140007 183.670101 196.881351 182.875791 129.457519 225.694873 221.159427 236.094976 205.538929 181.638962 218.191206 34.781300 253.928801 -2.172450 -14.978569 -34.202610 192.359186 257.265562 226.931870 214.236329 212.742812 211.357383 46.021779 177.421568 90.034583 232.566519 266.085357 253.327856 217.764965 287.391805 252.824304 246.197596 250.889534 244.661817 290.570267 52.625803 272.564696 253.891094 242.962790 281.999893 243.741154 242.503489 272.261869 227.054751 283.170339 291.286927 254.680200 269.904927 217.686654 279.234661 266.381573 248.432503 260.549219 226.889471 235.357360 224.331341 256.352338 249.948993 252.475514 229.555073 242.738688 140.874485 266.886468 134.835213 167.062280 270.733726 261.697122 248.460909 267.250062 216.365184 233.587438 265.005810 230.149959 248.489578 250.024230 275.056456 258.687973 219.367641 262.751557 158.792260 216.204569 217.969862 -203.179943 200.813994 176.700109 -32.864196 172.695189 231.701394 196.194086 246.399218 271.010298 247.257559 222.493152 276.655652 178.531488 245.179223 210.775293 241.040831 259.326250 10.405115 232.182726 239.270284 217.786088 217.075826 242.205958 233.729138 197.709410 186.077578 201.614906 -148.222801 253.221966 200.986192 231.044614 -59.813023 155.642389 257.194706 213.290244 219.986994 189.368432 201.694218 226.916034 296.749593 284.762639 285.319408 219.920174 244.149268 264.439036 238.545879 213.301279 -27.714475 273.017748 236.267914 231.153873 258.805510 232.866569 265.713341 222.219501 233.087923 217.348312 119.029193 235.825034 214.477978 -36.776584 235.056233 98.623056 216.172770 246.458202 273.846146 287.101019 125.696639 259.979102 199.689885 238.584345 251.848845 219.290886 231.099803 250.436177 254.767887 241.570648 269.363840 270.392838 244.651685 256.647687 220.493465 247.462254 243.140219 241.603802 238.625886 263.484786 248.226809 277.116590 251.464761 227.857447 250.094672 255.341243 244.739153 194.970636 243.518655 216.883398 219.094001 216.918979 265.969571 236.562488 221.358003 254.963506 246.572343 250.963981 205.096010 262.829166 242.294963 229.415953 250.800596 239.304011 246.307136 236.615395 278.505402 234.481886 282.319306 286.004914 259.049431 299.459384 268.756804 271.029567 274.120866 260.489934 286.192970 254.087479 255.666012 279.550077 243.573114 242.097780 20.540843 247.339567 269.660068 188.240346 282.490101 265.914349 243.651386 268.851938 235.013188 279.899951 282.799163 254.887656 292.591703 285.002706 49.875829 272.660359 274.242883 -80.173062 -69.054077 240.535996 234.569106 244.806123 289.795160 241.483819 260.678003 248.324703 274.027643 237.225177 250.973897 238.677984 268.635333 278.830589 269.909975 231.915366 224.302537 292.380399 268.510069 247.678166 290.540558 247.361862 258.266037 -43.407968 69.856786 206.315964 261.801459 104.555214 206.654805 -237.580665 189.426669 19.074870 265.616515 -166.284590 272.282641 270.194415 223.824022 241.144800 215.509078 239.239853 221.182271 -14.197885 -49.138808 10.342727 -32.881359 -32.641227 -39.653700 -59.434037 -38.215700 -32.347603 -6.387512 -29.581668 1.549426 185.557240 196.340388 247.242034 -61.019760 285.804758 238.453072 236.192605 226.894246 197.574127 212.563289 203.179873 217.547535 272.254596 240.428987 206.981632 236.904205 129.201166 -81.099741 196.557742 206.269792 246.736062 223.141655 298.904548 259.836370 202.763289 254.033943 209.370965 187.639394 53.471456 41.272466 30.738535 -34.178847 -19.393986 151.062054 65.137425 222.098441 244.011469 238.296849 258.280682 -5.053136 83.546603 -4.153245 -15.365813 -60.779060 150.493112 -84.968963 -26.298719 205.056561 29.847225 240.083424 234.323931 265.031099 236.042764 251.268951 237.966119 284.166018 276.877676 175.975297 163.007055 137.278322 293.355848 273.338916 187.008088 267.339185 283.073577 270.006038 -9.919003 -34.770227 266.903746 290.270430 -1.660489 181.024375 133.102353 274.011603 210.385911 290.209191 258.586361 286.978094 225.756169 249.547934 250.808081 220.363466 249.308220 254.265387 296.552157 276.851015 178.080055 181.210878 220.397806 247.855101 241.808200 194.967119 270.617695 224.750908 272.620047 231.337228 288.425473 215.346368 252.002015 251.488167 17.975087 233.042463 209.369751 201.945872 216.475908 230.348992 245.887299 249.571705 260.463554 259.170568 305.659696 255.871532 217.683321 277.458007 275.264816 276.031681 230.727166 208.198854 244.333304 258.438442 265.911311 289.571000 285.833059 267.760454 252.904263 247.392602 293.077518 224.581532 275.934810 238.825230 248.152045 234.107175 246.993720 236.355014 266.152765 277.499737 230.214538 235.591480 246.597059 257.352397 248.102158 253.871784 266.257498 290.576850 236.791292 235.450909 293.227321 243.696847 270.648858 290.728742 299.315735 238.072891 255.495181 231.379697 275.202410 241.459837 102.953796 260.285971 244.840953 68.856808 244.556048 239.450429 298.711374 241.180137 274.374224 261.104859 251.435552 250.181643 248.412052 239.481899 40.355400 236.244246 278.380034 249.378626 249.745992 210.067064 260.126364 254.265985 279.443550 245.321593 291.484046 280.633909 264.798258 28.942709 262.124724 278.575670 249.806846 29.852549 248.920457 299.152107 277.815468 248.716471 73.892768 306.556286 262.526900 50.819140 306.424919 271.680814 284.977001 266.249699 251.608570 256.913728 233.592724 260.054167 254.182488 286.601748 236.503073 251.595938 275.081481 297.429266 263.230472 122.654461 263.875219 261.819314 299.538343 282.713851 297.912387 285.896223 246.748147 250.416640 289.956409 268.346488 279.910789 300.941426 278.180977 274.693151 262.157862 263.100875 276.881504 290.372087 307.415789 294.445498 269.794896 272.785571 257.883911 209.971917 280.373895 287.397189 256.786479 221.519786 263.522063 280.509195 247.498494 223.783300 237.894801 252.995838 262.405563 257.399866 245.247791 182.723559 277.257447 297.764459 258.863906 284.032817 293.437788 270.486023 243.760169 258.200384 267.335757 247.495611 234.869051 246.991931 280.049580 267.362023 276.501633 260.722636 222.473645 265.999242 261.676996 275.490864 -45.609827 291.151098 248.737004 284.463553 56.221483 265.735871 223.224831 250.879116 206.357511 239.454186 236.266499 258.253679 272.903775 220.948341 272.973010 20.455344 245.411841 240.279884 253.423882 242.974435 -7.028278 277.903105 233.341765 259.087203 279.047628 -308.138811 268.950116 251.712654 241.559122 -314.089628 258.966004 245.161203 247.093866 240.947645 283.235050 245.815735 255.360362 223.388440 259.820834 264.256823 251.292657 240.447049 237.070101 232.952017 221.573994 261.881507 271.000426 4.830077 238.787427 275.031479 245.458502 286.849473 263.066544 228.826453 241.562094 201.859315 224.676511 261.412322 254.734295 195.277621 246.372382 234.500488 241.179723 160.626157 240.686150 217.618770 199.790367 131.264321 247.240201 213.850736 253.555571 276.428779 179.992139 284.400378 217.535563 281.783629 287.558646 249.560030 -28.061873 -45.679245 253.844134 268.713119 -147.162338 -63.250172 -86.500070 225.216117 249.285912 242.611684 198.733896 209.376302 252.849945 252.532495 231.671458 250.746924 264.487339 252.512142 256.550255 254.037728 217.568769 251.230190 250.089509 276.917418 237.745169 263.840122 270.062926 245.617182 235.395116 230.017927 248.429854 236.656881 211.870363 258.526623 239.488899 228.076964 230.552345 141.695667 178.743724 163.979005 299.599858 256.199443 206.143275 235.584681 210.770756 229.351336 222.045472 230.618405 266.075395 196.149342 238.805098 235.501344 221.763673 151.913568 274.127246 244.944384 250.894601 254.380043 236.178306 286.740053 254.706227 236.898901 247.270774 285.423952 243.981336 249.922093 206.007967 236.205990 253.579471 266.297696 217.616202 230.930404 271.485039 253.443542 283.928986 277.099996 225.595532 259.811079 242.700597 219.495032 253.376204 248.447878 297.519761 233.592136 250.980914 265.246452 265.268092 295.460254 311.233970 287.807141 276.891372 272.259643 250.358491 273.031348 216.775497 239.574500 243.646055 238.903323 269.416609 253.857736 265.342093 270.625132 295.232461 266.022959 276.335557 290.908915 251.326181 243.521113 207.836619 273.586402 270.318895 263.758681 277.817287 254.987916 266.690637 225.708818 295.456121 247.843431 253.717831 231.574766 228.602080 268.031250 261.477892 272.614925 258.571300 237.495576 165.230459 233.457512 276.278266 295.396588 238.466716 235.267524 244.474241 250.250415 314.698369 249.809019 293.112952 291.720947 258.842884 310.573142 272.176784 257.688366 257.175041 249.639373 77.240576 266.864728 275.646735 242.143447 285.607100 252.257504 227.762646 307.305870 237.287006 273.758944 -31.692652 260.831767 296.817253 278.151341 300.577287 73.987293 281.729795 304.532373 269.609201 292.869439 245.703026 275.351252 292.798775 270.254237 308.263656 60.920335 294.081144 66.757261 300.768107 77.102792 245.484480 255.592255 244.656317 44.354035 263.020602 257.248643 307.199092 243.860670 294.760574 260.910311 275.420141 276.528060 273.005698 74.077646 281.553908 73.147919 254.783477 270.197850 253.453712 303.637587 282.269844 279.676920 303.897798 305.018882 249.018259 262.953283 273.854718 244.946111 291.077974 257.533138 241.010569 264.455838 257.211386 59.486023 253.423932 274.096349 223.352753 241.303280 280.231845 278.071485 236.608705 270.406819 -149.871183 223.951845 277.531886 274.515744 221.881466 254.888962 211.333336 247.510369 268.486732 251.658871 252.695060 242.990607 275.501925 265.169480 277.665143 291.097376 280.123269 180.650692 250.213064 248.804949 232.119350 256.474583 263.340988 275.215716 269.749635 271.999013 287.157157 266.025262 269.934564 289.075661 277.030989 281.588237 270.457452 252.381094 244.838331 251.456771 242.435556 239.022210 -204.293544 257.794066 293.503820 239.470638
